URL,Type of property,Terrace,Open fire,Price,Garden Area,Surface of the land,Terrace Area,Number of rooms,Subtype of property,Fully equipped kitchen,State of the building,Locality,Living Area,Number of facades,Surface area of the plot of land,Swimming pool,Garden,Furnished
https://www.immoweb.be/en/classified/house/for-sale/wilsele/3012/20315847,House,,,430000,,,12,3,House,,,3012 Wilsele,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/chastre/1450/20317153,House,,,510000,,,46,3,House,Hyper equipped,Just renovated,,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/fosses-la-ville/5070/20298744,House,,,199000,984,,,2,House,Semi equipped,Good,5070 Fosses-la-Ville,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20297185,House,Yes,,319000,,,,2,House,,Good,9050 Gentbrugge,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20300016,House,Yes,,399500,,,,3,House,,Good,9800 Deinze,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/20298284,House,Yes,,549000,,,,3,House,Semi equipped,,3140 KEERBERGEN,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20298863,House,,,875000,,,,4,House,,Good,8800 Roeselare,,4,,,,
https://www.immoweb.be/en/classified/mansion/for-sale/gent/9000/20297969,Mansion,,,1095000,57,,,6,Mansion,Not installed,To be done up,9000 Gent,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gent-afsnee/9051/20294410,House,Yes,,1350000,,,,4,House,Installed,Good,9051 Gent Afsnee,,4,,,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/anderlecht/1070/20314468,Exceptional property,,,875000,1800,,60,4,Exceptional property,Hyper equipped,Just renovated,1070 Anderlecht,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/auvelais/5060/20310199,House,,,194000,264,,56,3,House,Installed,To be done up,5060 Auvelais,,3,,,,No
https://www.immoweb.be/en/classified/apartment-block/for-sale/vorst/1190/20309982,Apartment block,,,695000,,,,5,Apartment block,Semi equipped,Good,1190 Vorst,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/vivegnis/4683/20292114,House,Yes,,349000,323,,,5,House,Installed,Good,4683 Vivegnis,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20303291,House,,,129000,,,30,3,House,Semi equipped,Good,4500 HUY,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/landegem/9850/20302678,House,,,219000,,,,2,House,Semi equipped,To renovate,9850 Landegem,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20304411,House,,,275000,75,,25,4,House,Installed,To be done up,8310 Assebroek,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/schriek/2223/20302777,House,,,299000,,,,2,House,,To renovate,2223 Schriek,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/estaimpuis/7730/20303065,Villa,Yes,,315000,,,,2,Villa,Installed,Good,7730 ESTAIMPUIS,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/bocholt/3950/20303211,House,,,375000,,,,3,House,,Good,3950 Bocholt,,,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20303275,House,,,440000,340,,40,5,House,Installed,,4460 GRÂCE-HOLLOGNE,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/kuurne/8520/20304714,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/hooglede/8830/20304738,House,Yes,,491400,,,,3,House,,Good,8830 Hooglede,,,,,,Yes
https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas/4420/20252127,House,,,179000,23,,13,3,House,Installed,As new,4420 Saint-Nicolas,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/ruisbroek/2870/20280682,House,,,289000,51,,11,3,House,Semi equipped,Good,2870 RUISBROEK,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/blegny/4672/20177464,House,,,329000,700,,28,3,House,Installed,To be done up,4672 Blégny,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/20209132,House,,,697500,1890,,10,3,House,Hyper equipped,Just renovated,1970 Wezembeek-Oppem,,3,,,,No
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zwijnaarde/9052/20272870,,,,725000,,,,,,,,9052 Zwijnaarde,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk-dutsel/3220/20253603,House,,,370000,2500,,20,5,House,Semi equipped,To renovate,3220 KORTRIJK-DUTSEL,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20314632,House,,,120000,510,,16,2,House,Installed,Good,4400 Flémalle,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20312294,House,,,189000,,,,3,House,Not installed,To be done up,8400 Oostende,,2,,,,No
https://www.immoweb.be/en/classified/bungalow/for-sale/deerlijk/8540/20311442,Bungalow,,,225000,,,18,3,Bungalow,,Good,8540 DEERLIJK,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20311441,House,,,225000,,,18,3,House,,Good,8540 DEERLIJK,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/wegnez/4860/20310557,House,,,290000,160,,70,5,House,Hyper equipped,As new,4860 Wegnez,,3,,,,No
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/aubange/6790/20312761,Mixed-use building,,,299000,,,,3,Mixed-use building,Installed,Good,6790 AUBANGE,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/20312749,House,,,299000,,,,3,House,Installed,Good,6790 AUBANGE,,3,,,,
https://www.immoweb.be/en/classified/villa/for-sale/wetteren/9230/20312446,Villa,Yes,,498000,,,,4,Villa,Semi equipped,To be done up,9230 WETTEREN,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/lede/9340/20311603,House,,,559000,400,,25,4,House,,Good,9340 Lede,,3,,,,
https://www.immoweb.be/en/classified/farmhouse/for-sale/arlon/6700/20313506,Farmhouse,,,650000,250,,,4,Farmhouse,,Good,6700 ARLON,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/vance/6741/20312218,House,,,675000,,,,4,House,Installed,,6741 VANCE,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/boechout/2530/20311830,House,,,690000,350,,,5,House,Hyper equipped,To be done up,2530 Boechout,,4,,,,No
https://www.immoweb.be/en/classified/exceptional-property/for-sale/rhode-saint-genese/1640/20313629,Exceptional property,,,1450000,1200,,200,4,Exceptional property,Hyper equipped,Good,,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/20294680,House,,,179000,148,,24,3,House,Semi equipped,Good,4500 HUY,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/20295332,House,Yes,,319000,,,,3,House,Installed,Good,9060 ZELZATE,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/20295337,House,,,325000,,,,4,House,Installed,,1390 Grez-Doiceau,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/20294794,House,Yes,,339000,,,,3,House,Installed,Good,2860 SINT-KATELIJNE-WAVER,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20295498,House,,,355000,150,,,3,House,Installed,Good,2830 WILLEBROEK,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20296944,House,Yes,,379000,,,,3,House,Installed,To renovate,9000 Gent,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/zwijndrecht/2070/20307981,House,Yes,,420000,,,,3,House,,Good,2070 Zwijndrecht,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20309605,House,,,650000,1000,,50,4,House,USA hyper equipped,As new,,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/belvaux/5580/20291379,House,,,429000,1220,,15,3,House,Installed,Just renovated,5580 Belvaux,,4,,,,
https://www.immoweb.be/en/classified/villa/for-sale/braine-lalleud/1420/20291725,Villa,,,890000,1500,,53,3,Villa,Semi equipped,Good,1420 Braine-l'Alleud,,4,,,,No
https://www.immoweb.be/en/classified/apartment-block/for-sale/forest/1190/20290411,Apartment block,,,1595000,40,,45,10,Apartment block,Not installed,To renovate,1190 Forest,,2,,,,No
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/vrasene/9120/20298739,Project Braderick,,,From406000To429000,,,,,Project Braderick,,,9120 VRASENE,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/philippeville/5600/20315359,House,,,259000,,,,3,House,Installed,As new,5600 Philippeville,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2221/20316042,House,Yes,,355000,,,,3,House,,As new,2221 Heist-op-den-Berg Booischot,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/noorderwijk/2200/20316146,House,,,415000,,,20,3,House,Installed,,2200 NOORDERWIJK,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/noorderwijk/2200/20316144,House,,,415000,,,20,3,House,Installed,,2200 NOORDERWIJK,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20299829,House,,,59000,,,22,1,House,Not installed,To be done up,4102 Seraing,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/quaregnon/7390/20271318,House,,,180000,206,,,2,House,Installed,To be done up,7390 QUAREGNON,,3,,,,
https://www.immoweb.be/en/classified/villa/for-sale/kortrijk/8500/20302558,Villa,,,419500,,,,3,Villa,,To be done up,8500 Kortrijk,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/marke/8510/20302547,House,,,420000,,,,4,House,,To renovate,8510 Marke,,,,,,No
https://www.immoweb.be/en/classified/villa/for-sale/kortrijk/8500/20302542,Villa,,,1595000,,,,5,Villa,Hyper equipped,As new,8500 Kortrijk,,,,,,No
https://www.immoweb.be/en/classified/villa/for-sale/sint-martens-latem/9830/20301022,Villa,,,3500000,,,,6,Villa,Installed,,9830 SINT-MARTENS-LATEM,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20254874,House,,,149000,60,,,4,House,Not installed,To be done up,4000 Liège,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/liege/4032/20185159,House,,,175000,110,,,2,House,Semi equipped,To be done up,4032 Liège,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/trooz/4870/20234194,House,,,199000,96,,15,2,House,Installed,Good,4870 Trooz,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/20256665,House,,,220000,120,,25,4,House,Installed,As new,4102 Seraing,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20283526,House,,,255000,40,,10,2,House,Installed,Good,9230 WETTEREN,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/20280823,House,Yes,,268000,870,,,3,House,Semi equipped,Good,7100 La Louvière,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/sprimont/4140/20244297,House,,,298000,147,,80,4,House,Installed,Good,4140 Sprimont,,2,,,,No
https://www.immoweb.be/en/classified/mansion/for-sale/arlon/6700/20283706,Mansion,,,315000,,,,3,Mansion,Semi equipped,To be done up,6700 Arlon,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/laarne/9270/20281265,House,Yes,,349000,600,,,2,House,Hyper equipped,As new,9270 Laarne,,3,,,,
https://www.immoweb.be/en/classified/town-house/for-sale/vise/4600/20242285,Town-house,Yes,,440000,100,,,5,Town-house,Installed,Good,4600 Visé,,2,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/drogenbos/1620/20250139,Apartment block,,,449000,115,,9,3,Apartment block,Installed,Good,1620 Drogenbos,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/20165297,House,,,545000,20,,10,4,House,Not installed,To renovate,1170 Watermael-Boitsfort,,2,,,,No
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/kraainem/1950/20235030,Mixed-use building,Yes,,595000,1400,,,4,Mixed-use building,Semi equipped,Good,1950 Kraainem,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gent-mariakerke/9030/20279729,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ganshoren/1083/20218738,Mixed-use building,,,660000,113,,26,3,Mixed-use building,Semi equipped,Good,1083 Ganshoren,,2,,,,No
https://www.immoweb.be/en/classified/apartment-block/for-sale/evere/1140/20254028,Apartment block,,,726000,,,,2,Apartment block,Installed,Good,1140 Evere,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20217661,House,,,795000,100,,10,5,House,Hyper equipped,Good,1030 Schaerbeek,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/20275594,House,,,489000,860,,100,3,House,Installed,Good,9140 TEMSE,,4,,,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/antwerpen/2050/20310223,Exceptional property,Yes,,446000,60,,,3,Exceptional property,,As new,2050 Antwerpen,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/gilly/6060/20294152,House,,,155000,42,,18,2,House,Semi equipped,Good,6060 GILLY,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/oostrozebeke/8780/20294182,House,Yes,,417000,,,,3,House,Installed,Just renovated,8780 Oostrozebeke,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/20306137,House,,,195000,770,,15,5,House,Semi equipped,To be done up,3271 Scherpenheuvel-Zichem,,3,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/liege/4020/20309045,Apartment block,,,285000,,,,4,Apartment block,,,4020 Liège,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/zwijndrecht/2070/20305569,House,Yes,,349000,,,,5,House,,To renovate,2070 Zwijndrecht,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/20306764,House,,,495000,1square meter,,1square meter,3,House,,As new,9070 Destelbergen,,3,,,,
https://www.immoweb.be/en/classified/town-house/for-sale/londerzeel/1840/20290153,Town-house,,,342000,40,,7,4,Town-house,Semi equipped,Good,1840 LONDERZEEL,,,,,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/borgerhout/2140/20288699,Apartment block,,,379900,,,13,6,Apartment block,Installed,To be done up,2140 BORGERHOUT,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/20288697,House,,,379900,,,13,6,House,Installed,To be done up,2140 BORGERHOUT,,2,,,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oetingen/1755/20288952,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/oetingen/1755/20288899,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/marchin/4570/20288351,House,,,675000,10598,,15,6,House,Semi equipped,Good,4570 Marchin,,4,,,,No
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roeselare/8800/20272758,,,,From268252To290437,,,,,,,,8800 Roeselare,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bavikhove/8531/20272757,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20272759,,,,From310289To330010,,,,,,,,8760 Meulebeke,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/meulebeke/8760/20272760,,,,312283,,,,,,,,8760 Meulebeke,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/haasdonk/9120/20271337,"""Zandstraat""",,,415500,,,,,"""Zandstraat""",,,9120 HAASDONK,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beveren/9120/20271346,"""Kruibekesteenweg""",,,From420500To500000,,,,,"""Kruibekesteenweg""",,,9120 BEVEREN,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wiekevorst/2222/20272205,De Loecht,,,From430000To437000,,,,,De Loecht,,,2222 WIEKEVORST,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beveren/9120/20271341,"""Polderstraat""",,,From433250To514000,,,,,"""Polderstraat""",,,9120 BEVEREN,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/sijsele/8340/20315210,House,,,260000,,,30,3,House,,To renovate,8340 Sijsele,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/asse/1730/20315087,House,Yes,,399000,,,,4,House,Installed,Good,1730 Asse,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/menen/8930/20316881,House,,,399000,264,,,4,House,Installed,Good,8930 Menen,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/oostakker/9041/20316636,House,Yes,,399000,180,,,3,House,Installed,Good,9041 Oostakker,,3,,,,No
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20315845,House,Yes,,498000,,,,3,House,,,8870 Izegem,,,,,,
https://www.immoweb.be/en/classified/country-cottage/for-sale/pottes/7760/20316527,Country house,Yes,,785000,,,,8,Country house,Semi equipped,,7760 POTTES,,4,,,,
https://www.immoweb.be/en/classified/villa/for-sale/de-pinte/9840/20315187,Villa,Yes,,1095000,2300,,,3,Villa,,To renovate,9840 De Pinte,,4,,,,
https://www.immoweb.be/en/classified/villa/for-sale/astene/9800/20315194,Villa,Yes,,1795000,2005,,,4,Villa,,Good,9800 ASTENE,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/charleroi-couillet/6010/20298752,House,,,150000,320,,,4,House,,To renovate,6010 Charleroi Couillet,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/roesbrugge-haringe/8972/20298370,House,,,199000,,,,3,House,Installed,To renovate,8972 Roesbrugge-Haringe,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/vichte/8570/20297887,House,,,259500,,,25,3,House,Hyper equipped,Good,8570 VICHTE,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/20294397,House,,,376463,158,,14,3,House,Hyper equipped,As new,9890 Gavere,,3,,,,No
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/izegem/8870/20295556,Mixed-use building,Yes,,379000,,,,2,Mixed-use building,Hyper equipped,Good,8870 Izegem,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/20294389,House,,,399189,49,,17,3,House,Hyper equipped,As new,9890 Gavere,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/20294398,House,,,401089,53,,17,3,House,Hyper equipped,As new,9890 Gavere,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/bever/1547/20298642,House,,,599000,900,,66,4,House,Hyper equipped,As new,1547 Bever,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/bever/1547/20298646,House,,,599000,900,,66,4,House,Hyper equipped,As new,1547 Bever,,4,,,,No
https://www.immoweb.be/en/classified/house/for-sale/belsele/9111/20297219,House,,,675000,1900,,50,5,House,Hyper equipped,Just renovated,9111 BELSELE,,3,,,,
https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/20276916,House,,,424000,55,,15,3,House,Installed,Good,2100 DEURNE,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20310044,House,,,289000,220,,11,5,House,Not installed,To renovate,4040 Herstal,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/beerse/2340/20311653,House,,,499000,470,,80,7,House,Installed,Good,2340 Beerse,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/erembodegem/9320/20309865,House,Yes,,550000,,,,4,House,,,9320 Erembodegem,,3,,,,
https://www.immoweb.be/en/classified/villa/for-sale/de-haan/8420/20291548,Villa,Yes,,645000,,,,4,Villa,Installed,Good,8420 De Haan,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/steenokkerzeel/1820/20306323,House,,,529000,450,,24,2,House,Semi equipped,To be done up,1820 STEENOKKERZEEL,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/20228431,House,,,695000,150,,40,4,House,USA installed,As new,3080 Tervuren,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20245133,House,,,750000,120,,15,5,House,Installed,To renovate,1200 Woluwe-Saint-Lambert,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20301043,House,Yes,,285000,,,,1,House,,Just renovated,8000 Brugge,,,,,,No
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20305030,House,,,324500,,,,3,House,Installed,Just renovated,9800 DEINZE,,2,,,,
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20302792,House,,,325000,,,,3,House,Installed,Just renovated,2220 Heist-op-den-Berg,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20280408,House,,,389000,180,,23,4,House,Hyper equipped,As new,9600 Ronse,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/messancy/6780/20305320,House,,,415000,,,20,4,House,Semi equipped,Good,6780 MESSANCY,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20304466,House,Yes,,429000,20,,,3,House,Hyper equipped,Good,9000 Gent,,2,,,,No
https://www.immoweb.be/en/classified/house/for-sale/hooglede/8830/20304728,House,Yes,,462300,,,,3,House,,Good,8830 Hooglede,,,,,,Yes
https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/20305611,Villa,Yes,,498000,,,,3,Villa,Installed,,8790 WAREGEM,,4,,,,
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20302743,House,,,498000,,,,3,House,,To renovate,9700 Oudenaarde,,4,,,,No
