URL,Subtype of property,Number of facades,Number of rooms,Price,Living Area,State of the building,Furnished,Terrace,Open fire,Terrace Area,Surface area of the plot of land,Swimming pool,Garden Area,Surface of the land,Garden,Locality,Type of property,Fully equipped kitchen
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/varsenare/8490/11344059,,,,From355000To377000,,,,,,,,,,,,8490 Varsenare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/vlekkem/9420/20018831,,,,355267,,,,,,,,,,,,9420 Vlekkem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wevelgem/8560/10229995,,,,From359500To384500,,,,,,,,,,,,8560 Wevelgem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/libramont-chevigny/6800/20225393,Maisons - Dessous-la-Ville,,,From359900To369900,,,,,,,,,,,,6800 Libramont-Chevigny,Maisons - Dessous-la-Ville,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lokeren/9160/20133334,,,,From360500To399000,,,,,,,,,,,,9160 Lokeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/erondegem/9420/20127329,,,,From362774To386642,,,,,,,,,,,,9420 Erondegem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lichtervelde/8810/10276118,,,,365000,,,,,,,,,,,,8810 Lichtervelde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sijsele/8340/20176750,,,,From366034To373034,,,,,,,,,,,,8340 Sijsele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beernem/8730/10957535,,,,From369000To384000,,,,,,,,,,,,8730 Beernem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/merendree/9850/20235803,,,,From370000To396000,,,,,,,,,,,,9850 Merendree,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waardamme/8020/20127327,,,,From371000To375000,,,,,,,,,,,,8020 Waardamme,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waardamme/8020/20127326,,,,From371000To395000,,,,,,,,,,,,8020 Waardamme,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lokeren/9160/20152889,,,,From371000To397000,,,,,,,,,,,,9160 Lokeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lokeren/9160/20133332,,,,From372000To401000,,,,,,,,,,,,9160 Lokeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oudenaarde/9700/11273268,,,,From373238To444242,,,,,,,,,,,,9700 Oudenaarde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waregem/8790/10077901,,,,From374690To401700,,,,,,,,,,,,8790 Waregem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waregem/8790/10077054,Jasmijnhof,,,From374690To401700,,,,,,,,,,,,8790 Waregem,Jasmijnhof,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lauwe/8930/11445886,,,,From374700To572900,,,,,,,,,,,,8930 Lauwe,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herentals/2200/20182673,Acacia - Huizenrij 6,,,From375000To410000,,,,,,,,,,,,2200 HERENTALS,Acacia - Huizenrij 6,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herentals/2200/20093066,Acacia - Huizenrij 1 � 6 % BTW,,,From375000To403000,,,,,,,,,,,,2200 HERENTALS,Acacia - Huizenrij 1 � 6 % BTW,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ravels/2380/10608091,,,,From375000To459000,,,,,,,,,,,,2380 Ravels,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/weelde/2381/11322569,Ravels,,,From375000To459000,,,,,,,,,,,,2381 Weelde,Ravels,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waardamme/8020/20201276,,,,375000,,,,,,,,,,,,8020 Waardamme,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/avelgem/8580/11060830,,,,From375000To385000,,,,,,,,,,,,8580 Avelgem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/berlare/9290/20176754,,,,From376259To418542,,,,,,,,,,,,9290 Berlare,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/evergem/9940/10068559,,,,377000,,,,,,,,,,,,9940 Evergem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/egem/8740/11424179,,,,From377400To432700,,,,,,,,,,,,8740 Egem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lichtervelde/8810/20242879,,,,From378000To393000,,,,,,,,,,,,8810 Lichtervelde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ieper/8900/11477982,,,,From378000To494000,,,,,,,,,,,,8900 Ieper,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/koekelare/8680/20223633,Verkaveling Vlaanderenstraat,,,From379000To388000,,,,,,,,,,,,8680 Koekelare,Verkaveling Vlaanderenstraat,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/buggenhout/9255/20187056,,,,379100,,,,,,,,,,,,9255 Buggenhout,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/stekene/9190/20127325,,,,From379303To385703,,,,,,,,,,,,9190 Stekene,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/asper/9890/11329183,,,,From380000To425000,,,,,,,,,,,,9890 Asper,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beernem/8730/11455576,,,,380400,,,,,,,,,,,,8730 Beernem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/stekene/9190/20127331,,,,381834,,,,,,,,,,,,9190 Stekene,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sijsele/8340/20176751,,,,382703,,,,,,,,,,,,8340 Sijsele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/berlaar/2590/20086900,Hof Berlaere - Woningen,,,From383000To399000,,,,,,,,,,,,2590 Berlaar,Hof Berlaere - Woningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sijsele/8340/11313862,,,,From383000To486000,,,,,,,,,,,,8340 Sijsele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beveren-waas/9120/11163964,,,,From383000To388000,,,,,,,,,,,,9120 Beveren-Waas,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/eeklo/9900/11106320,,,,385909,,,,,,,,,,,,9900 Eeklo,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/leffinge/8432/20206891,Verkaveling Wilskerkestraat,,,From386000To749000,,,,,,,,,,,,8432 Leffinge,Verkaveling Wilskerkestraat,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/noorderwijk/2200/20240694,Lindenhof - 10 BEN woningen te Noorderwijk,,,From386500To526500,,,,,,,,,,,,2200 Noorderwijk,Lindenhof - 10 BEN woningen te Noorderwijk,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lokeren/9160/20176756,,,,386520,,,,,,,,,,,,9160 Lokeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/serskamp/9260/20198497,,,,387000,,,,,,,,,,,,9260 Serskamp,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ingelmunster/8770/11256988,,,,387735,,,,,,,,,,,,8770 Ingelmunster,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beveren/9120/20200132,Halfdreef,,,From389000To399000,,,,,,,,,,,,9120 Beveren,Halfdreef,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ranst-broechem/2520/10739253,Broechem - Kapelstraat,,,From389402To486068,,,,,,,,,,,,2520 RANST (BROECHEM),Broechem - Kapelstraat,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/houthulst/8650/11130142,,,,From389518To399950,,,,,,,,,,,,8650 Houthulst,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/bilzen/3740/11196061,Woonerf Allure,,,From390000To415000,,,,,,,,,,,,3740 Bilzen,Woonerf Allure,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wielsbeke/8710/10822934,,,,From390000To430000,,,,,,,,,,,,8710 Wielsbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/stekene/9190/20127330,,,,From390200To391800,,,,,,,,,,,,9190 Stekene,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herdersem/9310/20127332,,,,391548,,,,,,,,,,,,9310 Herdersem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zottegem/9620/20110708,Kloosterstraat 61 - 67 Erwetegem,,,From393000To533000,,,,,,,,,,,,9620 Zottegem,Kloosterstraat 61 - 67 Erwetegem,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostkamp/8020/20033914,,,,From394450To460000,,,,,,,,,,,,8020 Oostkamp,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/marke/8510/11017104,,,,From394500To599500,,,,,,,,,,,,8510 Marke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zele/9240/11256998,,,,From394500To429500,,,,,,,,,,,,9240 Zele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/roosdaal/1760/20170283,,,,From395678To398644,,,,,,,,,,,,1760 Roosdaal,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/puurs/2870/11393596,Energieneutraal wonen,,,From396000To476500,,,,,,,,,,,,2870 Puurs,Energieneutraal wonen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/tielt-8700/8700/11439823,,,,From396600To443800,,,,,,,,,,,,8700 Tielt (8700),,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/steenhuffel/1840/20180026,,,,397000,,,,,,,,,,,,1840 Steenhuffel,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/willebroek/2830/20170284,,,,From397000To401000,,,,,,,,,,,,2830 Willebroek,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/perwez/1360/20129306,Bomal - Villas Neuves (PEB A),,,399000,,,,,,,,,,,,,Bomal - Villas Neuves (PEB A),
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herne/1540/10646002,Dahlias Houses,,,From399000To420000,,,,,,,,,,,,1540 Herne,Dahlias Houses,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/willebroek/2830/20168535,,,,399000,,,,,,,,,,,,2830 Willebroek,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/torhout/8820/8659717,Intune Torhout,,,399000,,,,,,,,,,,,8820 Torhout,Intune Torhout,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wondelgem-gent/9032/20138273,Ter Durmen,,,From399000To449000,,,,,,,,,,,,9032 Wondelgem Gent,Ter Durmen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wondelgem/9032/11303259,Ter Durmen - Energieneutraal wonen,,,From399000To449000,,,,,,,,,,,,9032 Wondelgem,Ter Durmen - Energieneutraal wonen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lokeren/9160/20229809,,,,From399000To426000,,,,,,,,,,,,9160 Lokeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/maldegem/9990/20206884,,,,400000,,,,,,,,,,,,9990 Maldegem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/hooglede/8830/11439822,,,,From400500To452000,,,,,,,,,,,,8830 Hooglede,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/balegem/9860/11344017,,,,From402295To405250,,,,,,,,,,,,9860 Balegem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/merendree/9850/10629411,,,,From404900To452150,,,,,,,,,,,,9850 Merendree,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lebbeke/9280/20185496,,,,From406175To426275,,,,,,,,,,,,9280 Lebbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/haaltert/9450/20206989,,,,406688,,,,,,,,,,,,9450 Haaltert,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/brugge/8000/20202304,,,,From407000To443000,,,,,,,,,,,,8000 Brugge,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ruddervoorde/8020/11391991,,,,From408000To435000,,,,,,,,,,,,8020 Ruddervoorde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/aalst-9300/9300/10879944,,,,From411000To446000,,,,,,,,,,,,9300 Aalst (9300),,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/machelen-9870/9870/11161239,,,,From413500To416500,,,,,,,,,,,,9870 Machelen (9870),,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/olen/2250/10077825,,,,From414000To549000,,,,,,,,,,,,2250 Olen,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/lokeren/9160/11391813,,,,414500,,,,,,,,,,,,9160 Lokeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/tongeren/3700/10557933,,,,From415000To490000,,,,,,,,,,,,3700 Tongeren,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sinaai/9112/20086695,De Melkerij,,,From416500To1250000,,,,,,,,,,,,9112 Sinaai,De Melkerij,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herzele/9550/11053742,HILLEGEM- Uniek woonerf met zuidgelegen tuinen,,,416940,,,,,,,,,,,,9550 Herzele,HILLEGEM- Uniek woonerf met zuidgelegen tuinen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/beerzel/2580/20026447,,,,From417000To490500,,,,,,,,,,,,2580 Beerzel,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/chastre/1450/10731450,Chastre - Entre Ciel et Champs,,,From417162To438099,,,,,,,,,,,,1450 CHASTRE,Chastre - Entre Ciel et Champs,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oosterzele/9860/11344018,,,,418685,,,,,,,,,,,,9860 Oosterzele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/heist-op-den-berg/2220/10772687,,,,419000,,,,,,,,,,,,2220 Heist-op-den-Berg,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/laakdal/2430/11369137,,,,From419000To484000,,,,,,,,,,,,2430 Laakdal,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/maarkedal/9680/20016248,,,,420000,,,,,,,,,,,,9680 Maarkedal,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kuurne/8520/11445890,,,,From420300To540467,,,,,,,,,,,,8520 Kuurne,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herzele/9550/20219626,Woonpark TRUWEEL,,,From420700To465400,,,,,,,,,,,,9550 Herzele,Woonpark TRUWEEL,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/willebroek/2830/20187057,,,,From424000To426000,,,,,,,,,,,,2830 Willebroek,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/nijlen/2560/20197169,,,,From425000To465000,,,,,,,,,,,,2560 Nijlen,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kortrijk/8500/20203322,,,,425000,,,,,,,,,,,,8500 Kortrijk,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zetrud-lumay/1370/20199709,Z�trud - Lumay,,,From427000To461000,,,,,,,,,,,,1370 Z�trud-Lumay,Z�trud - Lumay,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/hoegaarden/3320/20199708,Z�trud - Lumay,,,From427000To461000,,,,,,,,,,,,3320 HOEGAARDEN,Z�trud - Lumay,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/boortmeerbeek/3190/20186095,Project Flora - Ruime BEN-woningen,,,From427500To443000,,,,,,,,,,,,3190 Boortmeerbeek,Project Flora - Ruime BEN-woningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/malderen/1840/10830953,,,,From429000To515000,,,,,,,,,,,,1840 Malderen,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent-mariakerke/9030/11428265,Lieve Gardens,,,From429250To439750,,,,,,,,,,,,9030 Gent Mariakerke,Lieve Gardens,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mariakerke/9030/11155146,Lieve Gardens,,,From429250To439750,,,,,,,,,,,,9030 Mariakerke,Lieve Gardens,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mariakerke/9030/9710782,Lieve Gardens,,,From429250To439750,,,,,,,,,,,,9030 Mariakerke,Lieve Gardens,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/noorderwijk/2200/20119765,Project 'T Hulseynde - BEN-woningen,,,From430000To454000,,,,,,,,,,,,2200 Noorderwijk,Project 'T Hulseynde - BEN-woningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/veurne/8630/10896153,,,,From430000To468000,,,,,,,,,,,,8630 Veurne,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostduinkerke/8670/20214669,,,,From430000To449000,,,,,,,,,,,,8670 Oostduinkerke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oudenaarde/9700/11392116,,,,From430000To450000,,,,,,,,,,,,9700 Oudenaarde,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/heule/8501/11427904,,,,From431500To453400,,,,,,,,,,,,8501 Heule,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/oostduinkerke/8670/20163610,,,,From432167To442112,,,,,,,,,,,,8670 Oostduinkerke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/heist-op-den-berg/2220/20194362,Woningen Hoge Brugstraat,,,From433815To485255,,,,,,,,,,,,2220 HEIST-OP-DEN-BERG,Woningen Hoge Brugstraat,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/heist-op-den-berg/2220/10587830,,,,From433815To485255,,,,,,,,,,,,2220 Heist-op-den-Berg,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/haacht/3150/10471985,,,,From434000To549000,,,,,,,,,,,,3150 Haacht,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/overmere/9290/20143135,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/emblem/2520/20220001,BEN-woningen te Emblem,,,From435000To459000,,,,,,,,,,,,2520 EMBLEM,BEN-woningen te Emblem,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sint-amandsberg/9040/20204622,Wonen in Potuitpark,,,From435000To467000,,,,,,,,,,,,9040 Sint-Amandsberg,Wonen in Potuitpark,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/wondelgem/9032/20261711,,,,From436000To450000,,,,,,,,,,,,9032 Wondelgem,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/zele/9240/20223611,,,,439000,,,,,,,,,,,,9240 Zele,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/westerlo/2260/10380772,,,,From440000To455000,,,,,,,,,,,,2260 Westerlo,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/kontich/2550/20106913,Residentie Rozenhof,,,From440000To475000,,,,,,,,,,,,2550 Kontich,Residentie Rozenhof,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/herent/3020/20218565,,,,From441648To445428,,,,,,,,,,,,3020 Herent,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mol/2400/20193055,Moderne open nieuwbouwwoningen,,,449900,,,,,,,,,,,,2400 Mol,Moderne open nieuwbouwwoningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/tielt-winge/3390/20214509,,,,From450000To525000,,,,,,,,,,,,3390 Tielt-Winge,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/ename/9700/10986679,Stephanie,,,From450000To475000,,,,,,,,,,,,9700 Ename,Stephanie,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9041/10740902,Gent - Dreef,,,From451000To559500,,,,,,,,,,,,9041 GENT,Gent - Dreef,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waardamme/8020/11100367,,,,451950,,,,,,,,,,,,8020 Waardamme,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/asse/1730/20215388,Hof Orisun,,,From454458To631481,,,,,,,,,,,,1730 Asse,Hof Orisun,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/waasmunster/9250/20232703,,,,455000,,,,,,,,,,,,9250 Waasmunster,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/merelbeke/9820/20021507,,,,From455811To478628,,,,,,,,,,,,9820 Merelbeke,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mechelen/2800/11466570,Wattland Woningen,,,From459900To579900,,,,,,,,,,,,2800 Mechelen,Wattland Woningen,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/mol/2400/20245709,Residentiewijk - Villa's,,,From462500To523500,,,,,,,,,,,,2400 MOL,Residentiewijk - Villa's,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/sint-joris-weert/3051/11442795,,,,From464500To499500,,,,,,,,,,,,3051 Sint-Joris-Weert,,
