URL,Garden Area,Garden,Price,Type of property,Subtype of property,Open fire,State of the building,Surface of the land,Locality,Fully equipped kitchen,Number of facades,Terrace,Living Area,Swimming pool,Furnished,Number of rooms,Surface area of the plot of land,Terrace Area
https://www.immoweb.be/en/classified/apartment/for-sale/westende-bad/8434/10654930,,,315000,Apartment,Apartment,,Good,,8434 WESTENDE-BAD,Installed,2,Yes,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20232086,,,319000,Apartment,Apartment,,,,2000 Antwerpen,Installed,3,,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/11134877,,,320000,Apartment,Apartment,,,,8370 Blankenberge,,,Yes,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/11335226,,,325000,Apartment,Apartment,,As new,,1030 Schaarbeek,Hyper equipped,2,,,,No,2,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/anderlecht/1070/20132132,,,325000,Penthouse,Penthouse,,As new,,1070 Anderlecht,Hyper equipped,2,,,,No,2,,61
https://www.immoweb.be/en/classified/apartment/for-sale/sint-andries/8200/20204250,,,325000,Apartment,Apartment,,Good,,8200 Sint-Andries,,,,,,,4,,20
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20038560,,,325000,Apartment,Apartment,,Good,,9000 Gent,Hyper equipped,2,,,,No,2,,4
https://www.immoweb.be/en/classified/apartment/for-sale/mariakerke/9030/20038559,,,325000,Apartment,Apartment,,Good,,9030 Mariakerke,Hyper equipped,2,,,,No,2,,4
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20252380,,,330000,Apartment,Apartment,,As new,,1090 Jette,USA installed,2,,,,,2,,6
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20145468,,,330000,Apartment,Apartment,,As new,,1200 Woluwe-Saint-Lambert,Installed,2,,,,,2,,6
https://www.immoweb.be/en/classified/duplex/for-sale/zele/9240/20223811,,,330000,Duplex,Duplex,,,,9240 ZELE,Hyper equipped,2,,,,,2,,14
https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/11353012,,,335000,Apartment,Apartment,,Good,,1210 Saint-Josse-Ten-Noode,USA hyper equipped,2,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/10994106,,,345000,Apartment,Apartment,,Good,,1200 SINT-LAMBRECHTS-WOLUWE,Installed,,Yes,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20231147,,,345000,Apartment,Apartment,,,,4000 LIÈGE,Installed,3,,,,,3,,40
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11292742,,,350000,Apartment,Apartment,,To be done up,,8430 MIDDELKERKE,Semi equipped,3,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/melle/9090/20204284,,,350000,Apartment,Apartment,,Good,,9090 Melle,,,,,,,2,,16
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/11440940,,,355000,Apartment,Apartment,,Good,,1000 Brussel,USA installed,4,,,,,3,,25
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20229454,,,360000,Apartment,Apartment,,Good,,8300 Knokke-Heist,,,,,,,1,,
https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/20076404,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20217598,112,,370000,Apartment,Apartment,,,,9000 GENT,Hyper equipped,4,Yes,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10183530,,,375000,Apartment,Apartment,,Good,,1000 Brussels City,Installed,2,,,,Yes,2,,
https://www.immoweb.be/en/classified/duplex/for-sale/wavre/1300/20187334,,,375000,Duplex,Duplex,,As new,,1300 Wavre,Installed,,,,,,3,,30
https://www.immoweb.be/en/classified/ground-floor/for-sale/watermael-boitsfort/1170/20114853,,,385000,Ground floor,Ground floor,,As new,,1170 Watermael-Boitsfort,,2,,,,No,1,,17
https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20143601,102,,390000,Apartment,Apartment,,,,6700 ARLON,USA hyper equipped,2,,,,,2,,35
https://www.immoweb.be/en/classified/duplex/for-sale/arlon/6700/20143600,102,,390000,Duplex,Duplex,,,,6700 ARLON,USA hyper equipped,2,,,,,2,,35
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/11459330,,,395000,Apartment,Apartment,,To restore,,1040 Etterbeek,Hyper equipped,2,,,,No,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20227437,,,395000,Apartment,Apartment,,,,8370 Blankenberge,,,,,,Yes,4,,35
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11378037,,,397000,Apartment,Apartment,,Good,,8300 Knokke,,,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20004502,,,399000,Apartment,Apartment,,As new,,8300 Knokke-Heist,Installed,2,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20195986,,,399000,Apartment,Apartment,,,,9300 AALST,,2,Yes,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/11430775,,,400000,Apartment,Apartment,,Good,,1150 Woluwe-Saint-Pierre,Installed,,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/11474744,,,415000,Apartment,Apartment,,Good,,8380 Zeebrugge,Installed,,,,,No,3,,
https://www.immoweb.be/en/classified/duplex/for-sale/arlon/6700/11470225,102,,420000,Duplex,Duplex,,,,6700 ARLON,USA hyper equipped,2,,,,,2,,35
https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20218123,,,425000,Apartment,Apartment,,Good,,1030 Schaarbeek,,,,,,,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/11091555,,,425000,Penthouse,Penthouse,,Good,,1200 Woluwe-Saint-Lambert,Installed,3,,,,No,3,,3
https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/20053740,,,425000,Apartment,Apartment,,Good,,8420 Wenduine,Installed,,,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20177826,,,435000,Apartment,Apartment,,To renovate,,1180 Uccle,Installed,4,,,,No,2,,30
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20133346,,,445000,Apartment,Apartment,,,,2000 Antwerpen (2000),,,,,,,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20221170,,,445000,Apartment,Apartment,,,,9000 Gent,,,Yes,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20030075,,,449000,Apartment,Apartment,,Just renovated,,1000 Bruxelles,Hyper equipped,2,,,,No,2,,3
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20030070,,,449000,Apartment,Apartment,,Just renovated,,1000 Bruxelles,Hyper equipped,2,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/botanique/1000/11331570,,,449000,Apartment,Apartment,,As new,,1000 Botanique,Hyper equipped,2,,,,,3,,29
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20145374,,,450000,Apartment,Apartment,,As new,,1000 Bruxelles,Hyper equipped,2,,,,No,2,,6
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20007669,,,465000,Apartment,Apartment,,Good,,1140 Evere,,,,,,,3,,22
https://www.immoweb.be/en/classified/apartment/for-sale/schoten/2900/20209529,,,475000,Apartment,Apartment,,,,2900 SCHOTEN,Installed,2,,,,,2,,22
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20213641,,,475000,Apartment,Apartment,,Just renovated,,8434 Westende,,,,,,Yes,2,,
https://www.immoweb.be/en/classified/triplex/for-sale/woluwe-saint-lambert/1200/20135206,,,490000,Triplex,Triplex,,As new,,1200 Woluwe-Saint-Lambert,Not installed,2,,,,No,4,,12
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/11419041,,,495000,Ground floor,Ground floor,,To renovate,,1150 Woluwe-Saint-Pierre,Installed,2,,,,No,4,,34
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10831233,,,495000,Apartment,Apartment,,As new,,1200 Woluwe-Saint-Lambert,Hyper equipped,,,,,No,2,,10
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20239165,50,,499000,Apartment,Apartment,,,,8300 Knokke-Zoute,,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11076737,,,510000,Apartment,Apartment,,Good,,1000 Bruxelles,Hyper equipped,2,,,,No,4,,
https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-pierre/1150/10653908,,,510000,Duplex,Duplex,,As new,,1150 Woluwe-Saint-Pierre,Installed,2,,,,No,2,,18
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20066639,,,519000,Apartment,Apartment,,Just renovated,,8301 Duinbergen,,,,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20159018,,,520000,Apartment,Apartment,,,,8400 Oostende,,2,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2018/2018/20154518,,,525000,Apartment,Apartment,,,,2018 Antwerpen (2018),,,,,,No,3,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20123610,,,580000,Apartment,Apartment,,Good,,8300 Knokke,,,,,,,2,,
https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20030074,,,589000,Penthouse,Penthouse,,Just renovated,,1000 Bruxelles,Hyper equipped,2,,,,No,2,,22
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/11080014,,,595000,Apartment,Apartment,,To be done up,,1150 Woluwe-Saint-Pierre,Installed,3,,,,No,2,,12
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20160368,,,599000,Apartment,Apartment,,As new,,8450 Bredene,Hyper equipped,,,,,No,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-pierre/1150/10896843,,,650000,Penthouse,Penthouse,,As new,,1150 Woluwe-Saint-Pierre,Hyper equipped,3,,,,No,2,,19
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11431245,,,795000,Apartment,Apartment,,Just renovated,,8300 Knokke-Heist,Hyper equipped,2,Yes,,,Yes,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10552419,,,799000,Apartment,Apartment,,,,8300 Knokke-Heist,Installed,,Yes,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10866928,,,799000,Apartment,Apartment,,Good,,8300 Knokke-Heist,Hyper equipped,2,Yes,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11035586,,,815000,Apartment,Apartment,,Just renovated,,8300 Knokke,,,,,,,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/10442146,,,895000,Penthouse,Penthouse,,As new,,1200 Woluwe-Saint-Lambert,Hyper equipped,,,,,No,3,,200
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/11406874,,,895000,Apartment,Apartment,,,,8301 Duinbergen,,,Yes,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11487264,,,950000,Apartment,Apartment,,,,1050 Ixelles,USA uninstalled,15,,,,No,3,,26
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20068787,,,975000,Apartment,Apartment,,As new,,8300 Knokke,,,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20031020,,,975000,Apartment,Apartment,,Just renovated,,8300 Knokke-Heist,Hyper equipped,2,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20081859,,,980000,Apartment,Apartment,,To renovate,,1050 Ixelles,Installed,3,,,,No,4,,4
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20034339,,,1050000,Apartment,Apartment,,Just renovated,,8300 Knokke-Heist,,,,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20207990,,,1095000,Apartment,Apartment,,,,8301 Duinbergen,,,Yes,,,No,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20222290,,,1125000,Apartment,Apartment,,,,1150 Woluwe-Saint-Pierre,Hyper equipped,2,,,,,3,,
https://www.immoweb.be/en/classified/penthouse/for-sale/durbuy/6940/10879012,,,1150000,Penthouse,Penthouse,,,,6940 DURBUY,Installed,2,,,,,2,,115
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10977771,,,1195000,Apartment,Apartment,,,,8300 Knokke-Heist,,,Yes,,,Yes,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11471311,,,1198000,Apartment,Apartment,,,,8300 Knokke-Heist,,,Yes,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11416062,,,1250000,Apartment,Apartment,,Just renovated,,8300 Knokke-Heist,Semi equipped,2,,,,Yes,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/11018351,,,1250000,Apartment,Apartment,,As new,,8300 Knokke-Heist,Hyper equipped,2,,,,Yes,3,,8
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1050/11276132,,,1420000,Apartment,Apartment,,Good,,1050 Bruxelles,Hyper equipped,4,,,,No,2,,80
https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/20232797,,,1480000,Penthouse,Penthouse,,As new,,8400 Oostende,,,,,,,3,,340
https://www.immoweb.be/en/classified/penthouse/for-sale/oostende/8400/11114947,,,1490000,Penthouse,Penthouse,,,,8400 Oostende,,,Yes,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20133329,,,2375000,Apartment,Apartment,,As new,,8300 Knokke-Zoute,,4,,,,No,2,,
https://www.immoweb.be/en/classified/service-flat/for-sale/edegem/2650/20274629,,,233645,Service flat,Service flat,,Good,,2650 Edegem,Installed,,Yes,,,No,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20265643,,,179000,Apartment,Apartment,,,,8400 OOSTENDE,,,,,,,1,,
https://www.immoweb.be/en/classified/apartment/for-sale/aalter/9880/20280832,,,224000,Apartment,Apartment,,Good,,9880 Aalter,Installed,2,Yes,,,No,1,,
https://www.immoweb.be/en/classified/service-flat/for-sale/erpe-mere/9420/20270925,,,345000,Service flat,Service flat,,As new,,9420 Erpe-Mere,,4,,,,,1,,16
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20154850,,,639000,Apartment,Apartment,,Good,,,Hyper equipped,2,,,,No,3,,30
https://www.immoweb.be/en/classified/ground-floor/for-sale/oostende/8400/20106131,,,299000,Ground floor,Ground floor,,Good,,8400 Oostende,USA installed,2,,,,,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20296212,,,350000,Apartment,Apartment,,As new,,1000 Brussel,Installed,4,,,,No,2,,5
https://www.immoweb.be/en/classified/apartment/for-sale/keerbergen/3140/20294097,,,375000,Apartment,Apartment,,As new,,3140 Keerbergen,Hyper equipped,,Yes,,,,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254578,,,189000,Apartment,Apartment,,,,2300 TURNHOUT,Installed,3,,,,,1,,6
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254620,,,192000,Apartment,Apartment,,,,2300 TURNHOUT,Installed,3,,,,,1,,6
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254621,,,204000,Apartment,Apartment,,,,2300 TURNHOUT,Installed,3,,,,,1,,6
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254576,,,217000,Apartment,Apartment,,,,2300 TURNHOUT,Installed,3,,,,,1,,7
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254580,,,232900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,1,,17
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254577,,,239000,Apartment,Apartment,,,,2300 TURNHOUT,Installed,3,,,,,1,,9
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254602,,,281900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254614,,,292900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254608,,,296900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254594,,,303900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254611,,,309900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254623,,,399000,Apartment,Apartment,,,,2300 TURNHOUT,Installed,3,,,,,3,,55
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254598,,,408900,Apartment,Apartment,,,,2300 TURNHOUT,Installed,2,,,,,3,,46
https://www.immoweb.be/en/classified/penthouse/for-sale/ixelles/1050/20257988,,,883000,Penthouse,Penthouse,,As new,,1050 Ixelles,Hyper equipped,2,,,,No,2,,20
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20261097,,,395000,Apartment,Apartment,,To be done up,,9000 Gent,,,,,,No,2,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20190883,,,1295000,Apartment,Apartment,,As new,,8300 Knokke-Heist,Hyper equipped,2,,,,Yes,3,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20240503,,,275000,Apartment,Apartment,,As new,,2018 Antwerpen,Hyper equipped,,,,,No,1,,6
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20278479,,,845000,Apartment,Apartment,,,,8300 Knokke-Zoute,,,,,,No,2,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/namur/5000/20286876,10,,200000,Ground floor,Ground floor,,Just renovated,,,Installed,,,,,,2,,30
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20280610,,,990000,Apartment,Apartment,,As new,,,Installed,4,,,,No,2,,35
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/mons/7012/20302180,,,From209703To399143,Parc de la Faiencerie,Parc de la Faiencerie,,,,7012 Mons,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/geraardsbergen/9500/20301856,,,From219000To309000,Project Astridlaan,Project Astridlaan,,,,9500 Geraardsbergen,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/dilbeek/1703/20302044,,,From265000To579000,Residentie Louise,Residentie Louise,,,,1703 Dilbeek,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/willebroek/2830/20300267,,,From295491To519563,RUBENSPARK,RUBENSPARK,,,,2830 Willebroek,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bruxelles/1000/20300944,,,From625000To1995000,SEQUENZA- BRUXELLES,SEQUENZA- BRUXELLES,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ixelles/1050/20300930,,,From625000To1995000,PROJET SEQUENZA- IXELLES,PROJET SEQUENZA- IXELLES,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/lambusart/6220/20302447,,,150000,Apartment,Apartment,,To restore,,,,3,,,,,2,,
https://www.immoweb.be/en/classified/kot/for-sale/kortrijk/8500/20301530,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/braine-le-comte/7090/20301742,,,175000,Apartment,Apartment,,,,7090 Braine-le-Comte,,2,,,,No,2,,10
https://www.immoweb.be/en/classified/flat-studio/for-sale/ottignies-louvain-la-neuve-louvain-la-neuve/1348/20302912,,,185000,Flat studio,Flat studio,,As new,,1348 Ottignies-Louvain-la-Neuve Louvain-la-Neuve,Hyper equipped,,,,,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/liege/4000/20034874,,,265000,Duplex,Duplex,,As new,,4000 Liege,Installed,,,,,,2,,12
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20164026,,,269000,Apartment,Apartment,,,,2300 Turnhout,USA installed,3,,,,,2,,5
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/11050118,,,272000,Apartment,Apartment,,Good,,9800 Deinze,Installed,,,,,No,2,,25
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/11146263,,,280000,Apartment,Apartment,,As new,,1082 BERCHEM-SAINTE-AGATHE,Hyper equipped,3,,,,,1,,7
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/11198423,,,280000,Apartment,Apartment,,As new,,1083 Ganshoren,Hyper equipped,3,,,,,1,,7
https://www.immoweb.be/en/classified/apartment/for-sale/astene/9800/20189785,,,285000,Apartment,Apartment,,Good,,9800 Astene,Installed,,,,,,1,,11
