URL,Open fire,Subtype of property,Fully equipped kitchen,Surface of the land,Surface area of the plot of land,Furnished,Terrace Area,Price,Number of facades,Number of rooms,Garden,State of the building,Swimming pool,Type of property,Terrace,Locality,Garden Area,Living Area
https://www.immoweb.be/en/classified/house/for-sale/aartrijke/8211/20285810,,House,Installed,,,,,338500,,3.0,,Good,,House,Yes,8211 Aartrijke,,
https://www.immoweb.be/en/classified/house/for-sale/oostkamp/8020/20287677,,House,,,,No,,339000,,3.0,,To renovate,,House,,8020 Oostkamp,,
https://www.immoweb.be/en/classified/house/for-sale/roosdaal/1760/20286707,,House,Installed,,,No,80,368000,3.0,3.0,,Good,,House,,1760 Roosdaal,618,
https://www.immoweb.be/en/classified/villa/for-sale/putte/2580/20286909,,Villa,Installed,,,,,659000,4.0,4.0,,Good,,Villa,,2580 PUTTE,,
https://www.immoweb.be/en/classified/villa/for-sale/pittem/8740/20286621,,Villa,,,,,,1895000,4.0,8.0,,Good,,Villa,Yes,8740 Pittem,,
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20270591,,House,Semi equipped,,,,70,175000,,2.0,,To renovate,,House,,9230 WETTEREN,274,
https://www.immoweb.be/en/classified/house/for-sale/hooglede/8830/20272693,,House,,,,No,,280000,,5.0,,To renovate,,House,,8830 Hooglede,,
https://www.immoweb.be/en/classified/house/for-sale/linkebeek/1630/20273009,,House,Semi equipped,,,,13,595000,4.0,3.0,,,,House,,1630 LINKEBEEK,240,
https://www.immoweb.be/en/classified/villa/for-sale/dendermonde/9200/20316289,,Villa,Hyper equipped,,,,70,985000,4.0,5.0,,As new,,Villa,,9200 Dendermonde,2000,
https://www.immoweb.be/en/classified/house/for-sale/chatelineau/6200/20314394,,House,,,,,,185000,3.0,3.0,,To renovate,,House,Yes,,,
https://www.immoweb.be/en/classified/house/for-sale/oupeye-heurele-romain/4682/20312640,,House,Semi equipped,,,No,20,214000,2.0,2.0,,Good,,House,,,150,
https://www.immoweb.be/en/classified/house/for-sale/marke/8510/20261579,,House,Semi equipped,,,No,,235000,3.0,3.0,,To be done up,,House,Yes,8510 Marke,,
https://www.immoweb.be/en/classified/house/for-sale/lixhe/4600/20225403,,House,Installed,,,,220,385000,3.0,4.0,,Good,,House,,4600 Lixhe,2317,
https://www.immoweb.be/en/classified/house/for-sale/kapellen-2950/2950/20261598,,House,Installed,,,,,420000,,3.0,,Good,,House,,2950 Kapellen (2950),120,
https://www.immoweb.be/en/classified/country-cottage/for-sale/kampenhout/1910/20313034,,Country house,Semi equipped,,,No,,549000,4.0,4.0,,To be done up,,Country house,Yes,1910 Kampenhout,,
https://www.immoweb.be/en/classified/villa/for-sale/tubize/1480/20311434,,Villa,,,,No,,580000,4.0,4.0,,,,Villa,Yes,1480 Tubize,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oudenaarde/9700/20258662,,Mixed-use building,,,,No,,1250000,4.0,4.0,,Good,,Mixed-use building,Yes,9700 Oudenaarde,,
https://www.immoweb.be/en/classified/house/for-sale/courcelles/6180/20296504,,House,Not installed,,,No,,219900,4.0,3.0,,Good,,House,Yes,6180 Courcelles,846,
https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20297069,,House,,,,,,230000,,3.0,,To renovate,,House,,9820 Merelbeke,,
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/20296831,,House,Hyper equipped,,,,,244500,,2.0,,Just renovated,,House,Yes,9200 DENDERMONDE,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20295399,,House,Installed,,,,,299000,2.0,2.0,,As new,,House,Yes,9000 Gent,,
https://www.immoweb.be/en/classified/house/for-sale/asse/1730/20296117,,House,Hyper equipped,,,No,20,310000,2.0,3.0,,Good,,House,,1730 Asse,150,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20295222,,House,Installed,,,No,,314900,2.0,3.0,,Good,,House,,2060 Antwerpen,,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20295879,,House,,,,No,25,469000,2.0,4.0,,To be done up,,House,,4000 Liège,100,
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20295245,,House,,,,,20,499000,2.0,5.0,,Good,,House,,9040 Sint-amandsberg,41,
https://www.immoweb.be/en/classified/villa/for-sale/beernem/8730/20295138,,Villa,,,,,100,695000,4.0,4.0,,As new,,Villa,,8730 Beernem,950,
https://www.immoweb.be/en/classified/house/for-sale/saint-gilles/1060/20294917,,House,Installed,,,No,1square meter,1075000,2.0,5.0,,To be done up,,House,,,30,
https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/20294838,,House,Hyper equipped,,,No,48,1275000,2.0,5.0,,As new,,House,,,105,
https://www.immoweb.be/en/classified/castle/for-sale/ternat/1740/20296618,,Castle,,,,,,1975000,4.0,6.0,,To renovate,,Castle,,1740 Ternat,,
https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/torhout/8820/20232149,,Project Meibos,,,,,,From348000To479000,,,,,,Project Meibos,,8820 Torhout,,
https://www.immoweb.be/en/classified/house/for-sale/merchtem/1785/20299628,,House,Hyper equipped,,,No,,329000,3.0,4.0,,Good,,House,Yes,1785 Merchtem,,
https://www.immoweb.be/en/classified/house/for-sale/durbuy/6940/20242238,,House,Installed,,,No,100,235000,3.0,4.0,,To be done up,,House,,6940 Durbuy,330,
https://www.immoweb.be/en/classified/house/for-sale/dendermonde-schoonaarde/9200/20276555,,House,Installed,,,No,18,339000,3.0,5.0,,Good,,House,,9200 Dendermonde Schoonaarde,120,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20279128,,House,,,,,,419000,,3.0,,To be done up,,House,Yes,9000 Gent,,
https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/20309461,,House,,,,,,95000,3.0,2.0,,Good,,House,,9280 Lebbeke,,
https://www.immoweb.be/en/classified/bungalow/for-sale/wichelen/9260/20267464,,Bungalow,Installed,,,No,,299000,2.0,3.0,,Just renovated,,Bungalow,Yes,9260 Wichelen,,
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20264949,,House,Installed,,,,30,398000,,3.0,,Just renovated,,House,,2830 WILLEBROEK,20,
https://www.immoweb.be/en/classified/house/for-sale/liege/4020/20199118,,House,Semi equipped,,,No,,99000,3.0,2.0,,Good,,House,,4020 Liège,,
https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/20255510,,Villa,Installed,,,,71,779000,4.0,6.0,,Good,,Villa,,2970 Schilde,615,
https://www.immoweb.be/en/classified/house/for-sale/gilly/6060/20301587,,House,Hyper equipped,,,,,170000,2.0,3.0,,Good,,House,,6060 GILLY,,
https://www.immoweb.be/en/classified/house/for-sale/welle/9473/20301294,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-dendermonde/9200/20302712,,House,Hyper equipped,,,,35,315000,2.0,3.0,,Just renovated,,House,,9200 Sint Gillis Dendermonde,,
https://www.immoweb.be/en/classified/house/for-sale/meulebeke/8760/20302638,,House,,,,,,397600,,4.0,,Good,,House,Yes,8760 Meulebeke,,
https://www.immoweb.be/en/classified/house/for-sale/meise/1861/20300866,,House,,,,No,,675000,4.0,5.0,,Good,,House,Yes,1861 Meise,,
https://www.immoweb.be/en/classified/house/for-sale/tarcienne/5651/20283055,,House,Not installed,,,,,129000,3.0,2.0,,Good,,House,,5651 TARCIENNE,,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20223623,,House,Semi equipped,,,No,,133000,2.0,3.0,,To be done up,,House,,4000 Liege,52,
https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/20284885,,House,Installed,,,,,140000,,2.0,,Good,,House,,8580 AVELGEM,,
https://www.immoweb.be/en/classified/house/for-sale/hotton/6990/20277042,,House,Semi equipped,,,No,,169000,3.0,3.0,,To be done up,,House,,6990 Hotton,,
https://www.immoweb.be/en/classified/house/for-sale/seraing-ougree/4102/20197715,,House,,,,No,15,179000,2.0,3.0,,Good,,House,,4102 Seraing Ougrée,120,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20250453,,House,Installed,,,No,,259000,2.0,3.0,,Good,,House,,4000 Liège,,
https://www.immoweb.be/en/classified/house/for-sale/namur/5000/20265303,,House,Installed,,,No,,259000,2.0,5.0,,Good,,House,Yes,5000 Namur,,
https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/20285390,,House,Installed,,,No,,270000,,3.0,,To be done up,,House,,9420 Erpe-Mere,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/bressoux/4020/20256197,,Apartment block,Semi equipped,,,,17,280000,2.0,2.0,,Good,,Apartment block,,4020 Bressoux,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/liege/4000/20178081,,Mixed-use building,Semi equipped,,,No,20,290000,2.0,4.0,,Good,,Mixed-use building,,4000 Liege,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/vivegnis/4683/20252900,,Apartment block,Hyper equipped,,,No,10,350000,2.0,2.0,,Good,,Apartment block,,4683 Vivegnis,150,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20284466,,House,Installed,,,,,375000,3.0,3.0,,Good,,House,,8500 Kortrijk,,
https://www.immoweb.be/en/classified/villa/for-sale/frasnes-lez-anvaing/7912/20195426,,Villa,Not installed,,,No,20,393000,3.0,6.0,,As new,,Villa,,7912 Frasnes-lez-Anvaing,600,
https://www.immoweb.be/en/classified/house/for-sale/jette/1090/20280885,,House,Hyper equipped,,,No,20,395000,2.0,4.0,,To be done up,,House,,1090 Jette,80,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20175117,,House,Not installed,,,No,,420000,2.0,3.0,,To renovate,,House,Yes,1150 Woluwe-Saint-Pierre,,
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265692,,House,,,,No,,440000,3.0,3.0,,Good,,House,,1460 Ittre (Virginal),,
https://www.immoweb.be/en/classified/house/for-sale/dendermonde-grembergen/9200/20271727,,House,Hyper equipped,,,No,40,450000,4.0,2.0,,To be done up,,House,,9200 Dendermonde Grembergen,856,
https://www.immoweb.be/en/classified/house/for-sale/maaseik/3680/20212974,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20281252,,House,Installed,,,No,4,490000,2.0,3.0,,To renovate,,House,,1050 Ixelles,30,
https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/20254466,,House,Hyper equipped,,,No,10,525000,2.0,6.0,,Good,,House,,1080 Molenbeek-Saint-Jean,50,
https://www.immoweb.be/en/classified/house/for-sale/libramont-chevigny/6800/20250806,,House,Hyper equipped,,,No,30,530000,4.0,4.0,,As new,,House,,6800 Libramont-Chevigny,,
https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/20264403,,House,Not installed,,,No,,560000,3.0,3.0,,To be done up,,House,Yes,1970 Wezembeek-Oppem,300,
https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20276175,,House,Installed,,,No,,625000,2.0,6.0,,Good,,House,,1020 Laeken,21,
https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/20271847,,House,,,,,,635000,4.0,3.0,,Good,,House,,9520 Sint-Lievens-Houtem,,
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/20152610,,House,Installed,,,No,,695000,4.0,9.0,,Good,,House,Yes,1300 Wavre,,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20135786,,House,Hyper equipped,,,No,30,750000,2.0,4.0,,As new,,House,,1200 Woluwe-Saint-Lambert,,
https://www.immoweb.be/en/classified/house/for-sale/gent/9051/20273714,,House,,,,,,790000,4.0,6.0,,Good,,House,,9051 Gent,,
https://www.immoweb.be/en/classified/villa/for-sale/zwalm/9630/20269226,,Villa,,,,,,795000,4.0,6.0,,Good,,Villa,Yes,9630 Zwalm,,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20267772,,House,Not installed,,,No,15,800000,3.0,6.0,,To be done up,,House,,1180 Uccle,317,
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20268946,,House,,,,,,845000,4.0,4.0,,To be done up,,House,Yes,9700 Oudenaarde,,
https://www.immoweb.be/en/classified/villa/for-sale/brussels/1000/20233552,,Villa,Hyper equipped,,,,,895000,4.0,5.0,,To be done up,,Villa,Yes,1000 Brussels,300,
https://www.immoweb.be/en/classified/villa/for-sale/beersel/1652/20274634,,Villa,,,,,,910000,4.0,4.0,,To be done up,,Villa,Yes,1652 Beersel,,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/ixelles/1050/20277288,,Exceptional property,Not installed,,,No,15,930000,3.0,5.0,,To renovate,,Exceptional property,,1050 Ixelles,920,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20271879,,House,,,,,,995000,4.0,4.0,,Good,,House,Yes,8000 Brugge,,
https://www.immoweb.be/en/classified/country-cottage/for-sale/sint-truiden-3800/3800/20274134,,Country house,,,,,,1298000,3.0,5.0,,As new,,Country house,,3800 Sint-Truiden (3800),,
https://www.immoweb.be/en/classified/villa/for-sale/corroy-le-grand/1325/20141889,,Villa,Hyper equipped,,,No,64,1395000,4.0,10.0,,As new,,Villa,,1325 Corroy-le-Grand,3752,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/grez-doiceau/1390/20257938,,Exceptional property,Hyper equipped,,,,120,1780000,4.0,5.0,,As new,,Exceptional property,,1390 GREZ-DOICEAU,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/20228118,,Apartment block,Hyper equipped,,,Yes,,5459000,2.0,12.0,,As new,,Apartment block,Yes,1000 Bruxelles,70,
https://www.immoweb.be/en/classified/house/for-sale/meerdonk/9170/20147432,,House,Semi equipped,,,,,159000,2.0,4.0,,To renovate,,House,Yes,9170 Meerdonk,,
https://www.immoweb.be/en/classified/house/for-sale/amay/4540/20273564,,House,Installed,,,No,25,250000,4.0,5.0,,Good,,House,,4540 Amay,400,
https://www.immoweb.be/en/classified/house/for-sale/chatelet/6200/20274970,,House,Installed,,,,,275000,2.0,4.0,,Good,,House,,6200 CHÂTELET,,
https://www.immoweb.be/en/classified/house/for-sale/oupeye/4680/20236454,,House,Semi equipped,,,No,,299000,4.0,3.0,,To renovate,,House,,4680 Oupeye,550,
https://www.immoweb.be/en/classified/bungalow/for-sale/ouffet-warzee/4590/20231596,,Bungalow,Installed,,,No,40,329000,4.0,3.0,,Good,,Bungalow,,4590 Ouffet Warzée,350,
https://www.immoweb.be/en/classified/villa/for-sale/ittre/1460/20274460,,Villa,Installed,,,,,410000,4.0,4.0,,,,Villa,Yes,1460 ITTRE,,
https://www.immoweb.be/en/classified/villa/for-sale/maldegem/9990/20275460,,Villa,,,,,,635000,,3.0,,Good,,Villa,,9990 Maldegem,,
https://www.immoweb.be/en/classified/mansion/for-sale/brugge/8000/20272873,,Mansion,Installed,,,,,995000,,4.0,,Good,,Mansion,Yes,8000 Brugge,,
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20310513,,House,,,,,20,349000,2.0,4.0,,Good,,House,,2060 Antwerpen,,
https://www.immoweb.be/en/classified/house/for-sale/tilff/4130/20310573,,House,,,,,25,350000,4.0,3.0,,To be done up,,House,,4130 Tilff,,
https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/20310566,,Villa,Not installed,,,No,,865000,4.0,6.0,,Good,,Villa,Yes,,2223,
https://www.immoweb.be/en/classified/villa/for-sale/lichtervelde/8810/20294220,,Villa,,,,,,550000,,3.0,,Good,,Villa,Yes,8810 Lichtervelde,,
https://www.immoweb.be/en/classified/house/for-sale/lede/9340/20240917,,House,Hyper equipped,,,No,14,299000,2.0,4.0,,Good,,House,,9340 Lede,95,
https://www.immoweb.be/en/classified/house/for-sale/tielt-8700/8700/20258929,,House,Installed,,,No,,325000,,5.0,,To be done up,,House,Yes,8700 Tielt (8700),,
https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20204877,,House,Hyper equipped,,,No,,795000,2.0,3.0,,As new,,House,Yes,8300 Knokke-Heist,,
https://www.immoweb.be/en/classified/bungalow/for-sale/oupeye/4684/20178844,,Bungalow,Installed,,,No,50,95000+1100permonth,4.0,2.0,,Good,,Bungalow,,4684 Oupeye,225,
https://www.immoweb.be/en/classified/house/for-sale/oupeye/4680/20069785,,House,Not installed,,,No,20,99000,2.0,2.0,,To renovate,,House,,4680 Oupeye,,
https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20029561,,House,Semi equipped,,,,,120000,3.0,1.0,,Just renovated,,House,Yes,4400 FLÉMALLE,82,
https://www.immoweb.be/en/classified/house/for-sale/grace-berleur/4460/20246094,,House,Semi equipped,,,,20,130000,2.0,2.0,,To renovate,,House,,4460 GRÂCE-BERLEUR,105,
https://www.immoweb.be/en/classified/house/for-sale/vise/4602/20184408,,House,Installed,,,No,19,149000,2.0,3.0,,As new,,House,,4602 Visé,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11440186,,House,Not installed,,,No,,149900,3.0,2.0,,To renovate,,House,,4100 Seraing,45,
https://www.immoweb.be/en/classified/house/for-sale/ans/4430/20121017,,House,Semi equipped,,,Yes,12,149900,3.0,3.0,,Good,,House,,4430 Ans,70,
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20066689,,House,,,,No,,155000,3.0,3.0,,To renovate,,House,Yes,9700 Oudenaarde,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11443359,,House,Installed,,,No,10,159000,2.0,1.0,,Just renovated,,House,,4100 Seraing,115,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/11422040,,House,Installed,,,No,8,169000,2.0,3.0,,Good,,House,,4000 Liège,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/20244604,,House,Installed,,,No,40,175000,2.0,4.0,,Good,,House,,4101 Seraing,160,
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20048925,,House,Installed,,,No,40,175000,2.0,2.0,,Just renovated,,House,,4460 Grâce-Hollogne,80,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oudenaarde/9700/11364777,,Mixed-use building,,,,No,3,175000,2.0,1.0,,Good,,Mixed-use building,,9700 Oudenaarde,,
https://www.immoweb.be/en/classified/house/for-sale/lede/9340/20220249,,House,Hyper equipped,,,No,13,179000,2.0,2.0,,To be done up,,House,,9340 Lede,52,
https://www.immoweb.be/en/classified/house/for-sale/gavere/9890/20198637,,House,,,,No,,179000,3.0,6.0,,To renovate,,House,Yes,9890 Gavere,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/liege/4030/20200500,,Mixed-use building,Installed,,,No,,180000,2.0,3.0,,To be done up,,Mixed-use building,,4030 Liège,66,
https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/20096563,,House,Semi equipped,,,No,,185000,2.0,3.0,,To be done up,,House,,1470 Genappe,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20193646,,House,Installed,,,No,67,195000,2.0,2.0,,Good,,House,,4100 Seraing,50,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20160102,,House,Semi equipped,,,No,30,198000,2.0,3.0,,To renovate,,House,,4000 Liège,30,
https://www.immoweb.be/en/classified/house/for-sale/liege/4031/20148731,,House,Installed,,,No,,199000,2.0,5.0,,To be done up,,House,,4031 Liege,,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/11448130,,House,Installed,,,No,80,199000,2.0,4.0,,Just renovated,,House,,4100 Seraing,160,
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20051726,,House,,,,No,,199000,2.0,2.0,,Good,,House,,9600 Ronse,,
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20052313,,House,Semi equipped,,,,,215000,2.0,3.0,,To renovate,,House,,9100 SINT-NIKLAAS,181,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/grace-hollogne/4460/11443358,,Mixed-use building,Not installed,,,No,45,220000,2.0,5.0,,To renovate,,Mixed-use building,,4460 Grâce-Hollogne,60,
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20017904,,House,,,,No,60,230000,3.0,3.0,,To renovate,,House,,4460 Grâce-Hollogne,787,
https://www.immoweb.be/en/classified/house/for-sale/liers/4042/20235628,,House,Installed,,,,50,240000,4.0,4.0,,To renovate,,House,,4042 LIERS,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ronse/9600/11428319,,Mixed-use building,Hyper equipped,,,No,27,249000,2.0,4.0,,As new,,Mixed-use building,,9600 Ronse,,
https://www.immoweb.be/en/classified/house/for-sale/modave/4577/20119628,,House,Installed,,,Yes,45,250000,3.0,4.0,,Just renovated,,House,,4577 Modave,,
https://www.immoweb.be/en/classified/house/for-sale/binche-leval-trahegnies/7134/20283615,,House,Installed,,,,44,250000,3.0,2.0,,To renovate,,House,,7134 Binche Leval-Trahegnies,890,
https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20180047,,House,Installed,,,No,,250000,,4.0,,To be done up,,House,,9660 Brakel,,
